Record_ID,Year,Region,TV_Users,Mobile_Users,Mobile_Usage_Share_%
1972,2011,Africa,332775,102534,23.55
1973,2012,Australia,372928,374993,50.14
1974,2013,Europe,135496,445644,76.68
1975,2019,North America,934303,787275,45.73
1976,2010,Africa,739443,629911,46.0
1977,2016,Australia,238170,637499,72.8
1978,2011,North America,417544,755258,64.4
1979,2014,Africa,415895,800917,65.82
1980,2010,Africa,555346,76771,12.15
1981,2012,Australia,398370,184746,31.68
1982,2011,Australia,238845,249276,51.07
1983,2010,Asia,318840,107519,25.22
1984,2016,South America,774323,492791,38.89
1985,2014,South America,48872,237024,82.91
1986,2010,North America,589259,863113,59.43
1987,2015,South America,878515,951308,51.99
1988,2014,North America,557594,712604,56.1
1989,2012,Africa,431426,273619,38.81
1990,2016,Asia,55693,661091,92.23
1991,2019,Asia,824671,586361,41.56
1992,2018,Africa,627654,544335,46.45
1993,2018,Australia,341061,922536,73.01
1994,2018,Europe,372512,480908,56.35
1995,2011,Europe,508109,368101,42.01
1996,2012,South America,235449,889923,79.08
1997,2016,Australia,148519,97599,39.66
1998,2014,North America,489120,58444,10.67
1999,2011,Asia,161343,197920,55.09
2000,2012,South America,469091,687159,59.43
2001,2019,Africa,652757,359002,35.48
2002,2015,Australia,750870,205928,21.52
2003,2016,Asia,757405,221540,22.63
2004,2018,North America,637722,384041,37.59
2005,2010,North America,722203,447455,38.26
2006,2016,Europe,298365,899783,75.1
2007,2017,South America,268180,592183,68.83
2008,2012,Africa,991892,904932,47.71
2009,2013,Asia,364943,444159,54.9
2010,2019,North America,66467,72559,52.19
2011,2015,Asia,869701,951507,52.25
2012,2019,Africa,121414,687861,85.0
2013,2016,Asia,867017,303236,25.91
2014,2013,South America,53086,221591,80.67
2015,2017,Europe,907369,826200,47.66
2016,2014,Asia,620912,831036,57.24
2017,2010,Australia,615432,359968,36.9
2018,2013,Europe,10638,318904,96.77
2019,2012,Africa,867111,16476,1.86
2020,2018,Europe,204006,925848,81.94
2021,2017,Asia,863192,779733,47.46
2022,2010,Asia,57234,108138,65.39
2023,2015,Australia,333193,263033,44.12
2024,2018,North America,860275,117620,12.03
2025,2016,Australia,713407,126070,15.02
2026,2013,Asia,120406,85498,41.52
2027,2010,Europe,150813,38439,20.31
2028,2011,Australia,785471,13400,1.68
2029,2014,Australia,335148,99976,22.98
2030,2014,North America,333633,253305,43.16
2031,2017,Asia,819423,925850,53.05
2032,2015,Asia,115711,34610,23.02
2033,2017,Africa,429297,585644,57.7
2034,2011,North America,657049,694935,51.4
2035,2012,Africa,778454,291872,27.27
2036,2015,Africa,591592,651990,52.43
2037,2019,Africa,943146,825499,46.67
2038,2012,South America,792670,493055,38.35
2039,2015,Africa,347247,841694,70.79
2040,2015,Australia,903595,511492,36.15
2041,2011,Europe,507288,273772,35.05
2042,2016,Australia,258134,377212,59.37
2043,2011,Australia,128778,609345,82.55
2044,2015,Asia,944903,638337,40.32
2045,2010,South America,43103,428596,90.86
2046,2012,Africa,25330,594141,95.91
2047,2011,Asia,419680,432139,50.73
2048,2016,North America,143206,306202,68.13
2049,2013,North America,134679,852594,86.36
2050,2017,Asia,583697,890848,60.42
2051,2015,Europe,236270,989898,80.73
2052,2019,Asia,10184,206150,95.29
2053,2013,Asia,499139,160042,24.28
2054,2014,South America,131529,311035,70.28
2055,2018,North America,976778,670290,40.7
2056,2016,North America,771720,438534,36.23
2057,2019,Africa,869231,846539,49.34
2058,2018,Australia,65810,858385,92.88
2059,2016,Asia,613015,772435,55.75
2060,2010,Asia,210122,380577,64.43
2061,2017,Europe,960238,59108,5.8
2062,2013,North America,474829,566862,54.42
2063,2012,Europe,846978,782045,48.01
2064,2016,South America,569408,639575,52.9
2065,2012,Africa,713844,413073,36.66
2066,2017,Europe,725923,426729,37.02
2067,2015,North America,347180,634722,64.64
2068,2014,South America,90528,557881,86.04
2069,2013,Asia,196185,360363,64.75
2070,2017,South America,194168,374188,65.84
2071,2017,Australia,544421,946388,63.48
2072,2010,Europe,671765,331130,33.02
2073,2018,North America,957773,787499,45.12
2074,2014,Europe,747770,670667,47.28
2075,2013,Asia,631281,809336,56.18
2076,2015,Asia,125742,901503,87.76
2077,2015,North America,682445,366858,34.96
2078,2011,Australia,569990,463764,44.86
2079,2017,Africa,785435,416798,34.67
2080,2016,South America,154574,330109,68.11
2081,2010,South America,318623,897880,73.81
2082,2014,Asia,613672,773807,55.77
2083,2015,Europe,97957,249027,71.77
2084,2013,Europe,286570,673385,70.15
2085,2011,Australia,473447,714804,60.16
2086,2013,Africa,779867,706974,47.55
2087,2010,Europe,943364,447160,32.16
2088,2016,South America,843297,202259,19.34
2089,2011,Europe,581692,94724,14.0
2090,2011,Africa,625534,541892,46.42
2091,2018,South America,853855,246515,22.4
2092,2014,Europe,100947,517731,83.68
2093,2011,South America,477595,430506,47.41
2094,2018,Asia,41152,509348,92.52
2095,2018,Asia,376014,212811,36.14
2096,2010,Australia,302881,716133,70.28
2097,2012,Asia,588613,804303,57.74
2098,2013,Europe,179839,745558,80.57
2099,2016,Africa,234864,112318,32.35
2100,2019,South America,767530,611269,44.33
2101,2013,North America,969209,873006,47.39
2102,2011,Asia,667362,121376,15.39
2103,2016,Asia,878591,383502,30.39
2104,2015,North America,725597,144577,16.61
2105,2012,North America,913064,444694,32.75
2106,2015,Europe,327857,618893,65.37
2107,2015,South America,51815,941922,94.79
2108,2014,Asia,468213,812843,63.45
2109,2013,Africa,464075,370713,44.41
2110,2019,Europe,779589,281642,26.54
2111,2010,Europe,728596,778396,51.65
2112,2019,Africa,359931,328401,47.71
2113,2015,Africa,521098,197130,27.45
2114,2011,Australia,350387,96995,21.68
2115,2012,Africa,492869,949707,65.83
2116,2017,North America,32743,627854,95.04
2117,2019,Asia,853171,125498,12.82
2118,2015,Australia,653780,620884,48.71
2119,2012,North America,894588,226382,20.2
2120,2016,Australia,664563,319061,32.44
2121,2013,Asia,222204,502130,69.32
2122,2018,Australia,40339,776144,95.06
2123,2014,North America,44121,135154,75.39
2124,2012,South America,446211,293074,39.64
2125,2011,Asia,979536,613317,38.5
2126,2011,Europe,386276,506547,56.74
2127,2012,Asia,977335,285782,22.63
2128,2011,Asia,51446,277868,84.38
2129,2013,Asia,259380,75738,22.6
2130,2011,South America,136530,108705,44.33
2131,2019,North America,448894,143099,24.17
2132,2018,Europe,948202,155879,14.12
2133,2011,North America,770528,103962,11.89
2134,2018,Australia,483468,73109,13.14
2135,2015,Australia,368486,576137,60.99
2136,2010,Australia,93404,272322,74.46
2137,2013,North America,320062,15817,4.71
2138,2010,Africa,106666,503499,82.52
2139,2015,South America,518594,607009,53.93
2140,2013,Africa,198307,790750,79.95
2141,2012,Australia,540413,660050,54.98
2142,2012,South America,248580,538272,68.41
2143,2018,North America,786716,336240,29.94
2144,2015,Australia,399566,883373,68.86
2145,2018,North America,712871,523426,42.34
2146,2014,South America,243084,883864,78.43
2147,2011,North America,301190,242359,44.59
2148,2017,North America,229368,942139,80.42
2149,2014,Europe,394762,739438,65.19
2150,2011,Africa,544402,644202,54.2
2151,2013,Africa,10637,434558,97.61
2152,2018,Africa,572922,851112,59.77
2153,2013,Asia,360857,644614,64.11
2154,2013,Europe,570064,401238,41.31
2155,2011,Australia,688960,17988,2.54
2156,2015,Australia,298953,42070,12.34
2157,2011,Australia,951260,107491,10.15
2158,2016,Africa,462685,874564,65.4
2159,2012,Africa,572656,33659,5.55
2160,2012,Europe,87185,610240,87.5
2161,2014,North America,923601,268474,22.52
2162,2012,Africa,415096,946675,69.52
2163,2011,Australia,486535,850210,63.6
2164,2019,North America,266286,108113,28.88
2165,2018,Africa,722515,458929,38.84
2166,2011,South America,388337,776199,66.65
2167,2011,Asia,622050,32736,5.0
2168,2017,Africa,116745,735704,86.3
2169,2018,South America,337460,854213,71.68
2170,2016,Europe,605144,900624,59.81
2171,2012,South America,936231,212345,18.49
2172,2018,Europe,311355,206571,39.88
2173,2012,Africa,357613,307270,46.21
2174,2014,Europe,875362,661022,43.02
2175,2018,South America,770616,264334,25.54
2176,2012,Asia,313561,826084,72.49
2177,2016,North America,750018,539678,41.85
2178,2010,North America,203899,882568,81.23
2179,2013,Asia,958941,600230,38.5
2180,2013,Australia,816951,587780,41.84
2181,2016,North America,804415,894732,52.66
2182,2017,Africa,578944,452433,43.87
2183,2010,Australia,802067,201405,20.07
2184,2014,Africa,898805,894963,49.89
2185,2016,South America,900987,383617,29.86
2186,2013,South America,382027,94104,19.76
2187,2013,Australia,258945,610257,70.21
2188,2013,Australia,160694,760273,82.55
2189,2015,Australia,526356,924065,63.71
2190,2016,Australia,769401,986360,56.18
2191,2011,Europe,84975,394583,82.28
2192,2014,Australia,889877,582769,39.57
2193,2013,Australia,70666,215729,75.33
2194,2012,South America,373021,562900,60.14
2195,2016,Africa,328149,97743,22.95
2196,2015,South America,763789,938299,55.13
2197,2016,North America,642013,289708,31.09
2198,2014,Europe,152475,269005,63.82
2199,2015,Europe,594765,582891,49.5
2200,2014,Africa,896837,969503,51.95
2201,2016,Australia,516201,469853,47.65
2202,2011,South America,599323,896835,59.94
2203,2014,North America,698263,665873,48.81
2204,2015,South America,495705,730375,59.57
2205,2015,Australia,672671,793079,54.11
2206,2014,Australia,453827,283468,38.45
2207,2019,Asia,631849,549779,46.53
2208,2016,South America,554903,351373,38.77
2209,2019,Africa,328952,222531,40.35
2210,2017,South America,43580,44600,50.58
2211,2016,Europe,984556,598467,37.81
2212,2014,North America,133731,268590,66.76
2213,2010,Africa,364000,528298,59.21
2214,2014,Asia,52898,938376,94.66
2215,2019,North America,689312,184130,21.08
2216,2011,North America,92790,140047,60.15
2217,2014,Europe,549515,545646,49.82
2218,2014,Europe,416976,81343,16.32
2219,2011,Europe,280970,255258,47.6
2220,2014,Africa,482691,560791,53.74
2221,2013,South America,371116,989298,72.72
2222,2010,North America,879645,62268,6.61
2223,2012,South America,463648,844337,64.55
2224,2010,South America,477212,859100,64.29
2225,2014,Europe,461420,163306,26.14
2226,2013,South America,411889,217687,34.58
2227,2016,North America,627690,984254,61.06
2228,2014,North America,832590,958479,53.51
2229,2019,Australia,478205,473095,49.73
2230,2013,Asia,550192,473380,46.25
2231,2011,Africa,135212,98104,42.05
2232,2013,South America,680756,300250,30.61
2233,2011,Africa,234978,739877,75.9
2234,2017,Africa,97469,503467,83.78
2235,2012,Africa,588327,733138,55.48
2236,2018,Australia,761245,592726,43.78
2237,2013,Africa,538622,320541,37.31
2238,2015,Australia,369140,715870,65.98
2239,2019,North America,37268,439640,92.19
2240,2014,South America,74636,976963,92.9
2241,2019,Australia,818500,323419,28.32
2242,2010,Asia,955751,588322,38.1
2243,2018,Africa,599409,733738,55.04
2244,2010,Asia,395905,681377,63.25
2245,2017,North America,754030,89372,10.6
2246,2018,North America,812717,89722,9.94
2247,2018,Europe,634827,568720,47.25
2248,2010,Africa,227975,425973,65.14
2249,2011,Europe,531471,319332,37.53
2250,2010,Asia,34136,924593,96.44
2251,2019,South America,987882,565404,36.4
2252,2011,Europe,441003,439932,49.94
2253,2019,North America,558713,330882,37.19
2254,2017,Africa,498217,816888,62.12
2255,2014,Asia,553249,144706,20.73
2256,2016,Australia,174515,583654,76.98
2257,2011,North America,290967,399078,57.83
2258,2017,Australia,347553,30856,8.15
2259,2015,South America,605411,733355,54.78
2260,2017,Africa,114249,767370,87.04
2261,2010,South America,35852,500271,93.31
2262,2010,South America,47535,594903,92.6
2263,2016,Africa,541292,355270,39.63
2264,2017,Africa,509248,84137,14.18
2265,2012,Australia,168895,865437,83.67
2266,2014,South America,639201,952295,59.84
2267,2010,Asia,850518,834047,49.51
2268,2016,Australia,259408,534636,67.33
2269,2014,Africa,17131,570707,97.09
2270,2017,North America,748592,406094,35.17
2271,2017,Australia,822081,808289,49.58
2272,2018,Europe,669459,113053,14.45
2273,2016,Asia,454022,185101,28.96
2274,2010,Australia,434787,489130,52.94
2275,2012,Africa,564868,906040,61.6
2276,2017,Africa,648451,728574,52.91
2277,2012,Asia,104200,206610,66.47
2278,2017,Europe,91118,256877,73.82
2279,2010,Australia,560757,297802,34.69
2280,2014,Australia,861611,819699,48.75
2281,2013,South America,558524,383142,40.69
2282,2014,North America,952614,352033,26.98
2283,2017,Africa,295574,732413,71.25
2284,2019,Australia,840839,195070,18.83
2285,2013,Australia,703308,249463,26.18
2286,2013,Australia,93299,135513,59.22
2287,2012,Europe,386640,481927,55.49
2288,2016,North America,878997,454747,34.1
2289,2012,Australia,460583,658180,58.83
2290,2012,Asia,703540,325560,31.64
2291,2019,Africa,670012,258583,27.85
2292,2014,South America,606658,957871,61.22
2293,2014,Asia,374899,158304,29.69
2294,2015,Africa,491239,593336,54.71
2295,2017,Europe,137845,726797,84.06
2296,2019,North America,934588,583645,38.44
2297,2015,North America,973134,691828,41.55
2298,2010,Africa,718636,207128,22.37
2299,2017,Asia,745588,259336,25.81
2300,2017,South America,649340,555785,46.12
2301,2018,Europe,143727,910441,86.37
2302,2018,Africa,460968,495679,51.81
2303,2011,Europe,640025,16258,2.48
2304,2011,North America,502834,328103,39.49
2305,2012,Australia,188742,569190,75.1
2306,2010,Australia,146344,549742,78.98
2307,2013,South America,927722,47606,4.88
2308,2013,Europe,630716,454843,41.9
2309,2018,Africa,309615,327113,51.37
2310,2018,South America,58762,96465,62.14
2311,2018,Asia,949019,492929,34.18
2312,2019,Australia,175379,928289,84.11
2313,2016,Africa,783481,345823,30.62
2314,2011,Europe,683346,99628,12.72
2315,2019,South America,356768,975322,73.22
2316,2014,Africa,342744,390929,53.28
2317,2013,South America,908524,785245,46.36
2318,2017,South America,652624,23635,3.49
2319,2011,South America,519009,610806,54.06
2320,2015,Europe,327032,23409,6.68
2321,2014,Africa,152675,189828,55.42
2322,2011,North America,340168,28541,7.74
2323,2019,North America,100728,68022,40.31
2324,2010,Europe,825329,79064,8.74
2325,2017,Europe,684162,177399,20.59
2326,2011,Australia,157483,974392,86.09
2327,2016,South America,70399,231126,76.65
2328,2018,Africa,236274,34946,12.88
2329,2018,Africa,509727,631904,55.35
2330,2017,Asia,70692,897673,92.7
2331,2019,Asia,985180,139622,12.41
2332,2018,North America,678130,952060,58.4
2333,2011,Asia,83513,509658,85.92
2334,2015,Asia,964933,375589,28.02
2335,2013,North America,500783,911841,64.55
2336,2013,Australia,397185,661568,62.49
2337,2014,North America,462645,387755,45.6
2338,2012,Asia,211157,556063,72.48
2339,2010,Africa,947841,230649,19.57
2340,2017,Asia,365045,928339,71.78
2341,2014,South America,751541,454861,37.7
2342,2012,South America,778693,438963,36.05
2343,2019,South America,165579,708645,81.06
2344,2016,Australia,593884,972388,62.08
2345,2016,Europe,80509,516087,86.51
2346,2010,South America,542724,419320,43.59
2347,2018,Africa,20086,24927,55.38
2348,2011,Australia,363198,145593,28.62
2349,2014,Europe,423067,316230,42.77
2350,2014,Europe,836164,155352,15.67
2351,2017,South America,942346,73266,7.21
2352,2017,Asia,925360,171825,15.66
2353,2016,North America,918187,192600,17.34
2354,2016,Asia,267144,516700,65.92
2355,2015,Asia,236562,452821,65.68
2356,2015,Europe,11745,996499,98.84
2357,2018,Europe,809129,629259,43.75
2358,2015,Australia,495685,169149,25.44
2359,2011,Australia,13879,259307,94.92
2360,2011,Europe,226769,732044,76.35
2361,2014,Africa,683859,911642,57.14
2362,2013,Africa,753537,440561,36.89
2363,2011,North America,700395,958540,57.78
2364,2012,Europe,946155,714633,43.03
2365,2016,South America,871656,423218,32.68
2366,2017,Australia,385513,989524,71.96
2367,2015,Europe,348668,320584,47.9
2368,2014,Africa,361150,966902,72.81
2369,2010,Europe,833681,767386,47.93
2370,2017,Africa,427065,914203,68.16
2371,2012,Europe,738669,200588,21.36
2372,2015,South America,242700,605754,71.4
2373,2012,North America,301220,875356,74.4
2374,2016,South America,735483,131411,15.16
2375,2016,Africa,698484,588253,45.72
2376,2018,Australia,681147,553979,44.85
2377,2014,Australia,849894,865610,50.46
2378,2017,Asia,358128,553489,60.72
2379,2019,South America,81035,279565,77.53
2380,2019,Europe,13841,639639,97.88
2381,2017,North America,317034,941058,74.8
2382,2010,Europe,399871,462044,53.61
2383,2014,Europe,559690,460836,45.16
2384,2012,South America,785381,343268,30.41
2385,2010,North America,383857,623595,61.9
2386,2013,Asia,377507,887792,70.16
2387,2017,Europe,731561,254636,25.82
2388,2012,North America,107807,609140,84.96
2389,2019,Asia,819669,856677,51.1
2390,2011,Europe,184060,904585,83.09
2391,2018,North America,497019,249321,33.41
2392,2019,South America,217382,55562,20.36
2393,2014,Australia,403769,169306,29.54
2394,2016,Australia,679220,357466,34.48
2395,2011,Europe,624727,243708,28.06
2396,2018,Europe,279189,418545,59.99
2397,2018,North America,347060,418914,54.69
2398,2013,Australia,66435,231935,77.73
2399,2013,Europe,108453,712969,86.8
2400,2015,Asia,566549,288692,33.76
2401,2019,Europe,255749,967261,79.09
2402,2019,Australia,530848,265644,33.35
2403,2019,Africa,12853,599522,97.9
2404,2015,Australia,609952,28340,4.44
2405,2010,Asia,120884,603684,83.32
2406,2018,North America,58022,881127,93.82
2407,2011,Asia,405952,168937,29.39
2408,2014,Africa,305868,241144,44.08
2409,2018,Africa,807872,725127,47.3
2410,2013,Europe,867148,679103,43.92
